S.NO	ID	PGPT_ID	LV_SUM
844	PGPT0031455	PGPT0031455-fevW|bagE-NA	FE-SIDEROPHORES
845	PGPT0031460	PGPT0031460-fevV-NA	FE-SIDEROPHORES
846	PGPT0031465	PGPT0031465-fevY|bagF-NA	FE-SIDEROPHORES
847	PGPT0031470	PGPT0031470-fevB|bagJ-NA	FE-SIDEROPHORES
848	PGPT0031475	PGPT0031475-fbsQ-NA	FE-SIDEROPHORES
849	PGPT0031480	PGPT0031480-fbsO-NA	FE-SIDEROPHORES
850	PGPT0031485	PGPT0031485-fbsN-NA	FE-SIDEROPHORES
851	PGPT0031490	PGPT0031490-fbsP-NA	FE-SIDEROPHORES
852	PGPT0031495	PGPT0031495-fbsM-NA	FE-SIDEROPHORES
853	PGPT0031500	PGPT0031500-fbsL-NA	FE-SIDEROPHORES
854	PGPT0031505	PGPT0031505-fbsK-NA	FE-SIDEROPHORES
855	PGPT0031510	PGPT0031510-fbsJ-NA	FE-SIDEROPHORES
856	PGPT0031515	PGPT0031515-fbsI-NA	FE-SIDEROPHORES
857	PGPT0031520	PGPT0031520-fbsH-NA	FE-SIDEROPHORES
858	PGPT0031525	PGPT0031525-fbsG-NA	FE-SIDEROPHORES
859	PGPT0031530	PGPT0031530-fbsF-NA	FE-SIDEROPHORES
860	PGPT0031535	PGPT0031535-fbsE-NA	FE-SIDEROPHORES
861	PGPT0031540	PGPT0031540-fbsD-NA	FE-SIDEROPHORES
862	PGPT0031545	PGPT0031545-fbsC-NA	FE-SIDEROPHORES
863	PGPT0031550	PGPT0031550-fbsB-NA	FE-SIDEROPHORES
864	PGPT0031555	PGPT0031555-fbsA-NA	FE-SIDEROPHORES
865	PGPT0031560	PGPT0031560-griB-NA	FE-SIDEROPHORES
866	PGPT0031565	PGPT0031565-griG-NA	FE-SIDEROPHORES
867	PGPT0031570	PGPT0031570-griA-NA	FE-SIDEROPHORES
868	PGPT0031575	PGPT0031575-griC-NA	FE-SIDEROPHORES
869	PGPT0031580	PGPT0031580-griD-NA	FE-SIDEROPHORES
870	PGPT0031585	PGPT0031585-griE-NA	FE-SIDEROPHORES
871	PGPT0031590	PGPT0031590-griF-NA	FE-SIDEROPHORES
872	PGPT0031595	PGPT0031595-griH-NA	FE-SIDEROPHORES
873	PGPT0031600	PGPT0031600-griI-NA	FE-SIDEROPHORES
874	PGPT0031605	PGPT0031605-griJ-NA	FE-SIDEROPHORES
875	PGPT0031610	PGPT0031610-griS-NA	FE-SIDEROPHORES
876	PGPT0031615	PGPT0031615-griR-NA	FE-SIDEROPHORES
877	PGPT0031620	PGPT0031620-griT-NA	FE-SIDEROPHORES
878	PGPT0031625	PGPT0031625-lbtA-NA	FE-SIDEROPHORES
879	PGPT0031630	PGPT0031630-lbtB-NA	FE-SIDEROPHORES
880	PGPT0031635	PGPT0031635-lbtC-NA	FE-SIDEROPHORES
881	PGPT0031640	PGPT0031640-lbtU-NA	FE-SIDEROPHORES
882	PGPT0031645	PGPT0031645-mbaA-NA	FE-SIDEROPHORES
883	PGPT0031650	PGPT0031650-mbaB-NA	FE-SIDEROPHORES
884	PGPT0031655	PGPT0031655-mbaC-NA	FE-SIDEROPHORES
885	PGPT0031660	PGPT0031660-mbaE-NA	FE-SIDEROPHORES
886	PGPT0031665	PGPT0031665-mbaG-NA	FE-SIDEROPHORES
887	PGPT0031670	PGPT0031670-mbaH-NA	FE-SIDEROPHORES
888	PGPT0031675	PGPT0031675-mbaK-NA	FE-SIDEROPHORES
889	PGPT0031680	PGPT0031680-mbaM-NA	FE-SIDEROPHORES
890	PGPT0031685	PGPT0031685-mbaF-NA	FE-SIDEROPHORES
891	PGPT0031690	PGPT0031690-mbaP-NA	FE-SIDEROPHORES
892	PGPT0031695	PGPT0031695-mbaD-NA	FE-SIDEROPHORES
893	PGPT0031700	PGPT0031700-mbaI-NA	FE-SIDEROPHORES
894	PGPT0031705	PGPT0031705-mbaJ-NA	FE-SIDEROPHORES
895	PGPT0031710	PGPT0031710-mbaL-NA	FE-SIDEROPHORES
896	PGPT0031715	PGPT0031715-mbaN-NA	FE-SIDEROPHORES
897	PGPT0031720	PGPT0031720-mbaO-NA	FE-SIDEROPHORES
898	PGPT0031725	PGPT0031725-mbaF-NA	FE-SIDEROPHORES
899	PGPT0031730	PGPT0031730-mbaP-NA	FE-SIDEROPHORES
900	PGPT0031735	PGPT0031735-mrbA-NA	FE-SIDEROPHORES
901	PGPT0031740	PGPT0031740-mrbB-NA	FE-SIDEROPHORES
902	PGPT0031745	PGPT0031745-mrbC-NA	FE-SIDEROPHORES
903	PGPT0031750	PGPT0031750-mrbD-NA	FE-SIDEROPHORES
904	PGPT0031755	PGPT0031755-mrbJ-NA	FE-SIDEROPHORES
905	PGPT0031760	PGPT0031760-acyl_carrier_protein-NA	FE-SIDEROPHORES
906	PGPT0031765	PGPT0031765-mrbE-NA	FE-SIDEROPHORES
907	PGPT0031770	PGPT0031770-mrbL-NA	FE-SIDEROPHORES
908	PGPT0031775	PGPT0031775-mrbN-NA	FE-SIDEROPHORES
909	PGPT0031780	PGPT0031780-mrbM-NA	FE-SIDEROPHORES
910	PGPT0031785	PGPT0031785-mrbO-NA	FE-SIDEROPHORES
911	PGPT0031790	PGPT0031790-mrbF-NA	FE-SIDEROPHORES
912	PGPT0031795	PGPT0031795-mrbG-NA	FE-SIDEROPHORES
913	PGPT0031800	PGPT0031800-mrbH-NA	FE-SIDEROPHORES
914	PGPT0031805	PGPT0031805-mrbI-NA	FE-SIDEROPHORES
915	PGPT0031810	PGPT0031810-mrbK-NA	FE-SIDEROPHORES
916	PGPT0003335	PGPT0003335-mbtA-K04787	FE-SIDEROPHORES
917	PGPT0003340	PGPT0003340-mbtB-K04788	FE-SIDEROPHORES
918	PGPT0003345	PGPT0003345-mbtC-K04790	FE-SIDEROPHORES
919	PGPT0003350	PGPT0003350-mbtD-K04791	FE-SIDEROPHORES
920	PGPT0003355	PGPT0003355-mbtE-K04789	FE-SIDEROPHORES
921	PGPT0003360	PGPT0003360-mbtF-K04792	FE-SIDEROPHORES
922	PGPT0003365	PGPT0003365-mbtG-K04793	FE-SIDEROPHORES
923	PGPT0003370	PGPT0003370-mbtH|nocI-K05375	FE-SIDEROPHORES
924	PGPT0003371	PGPT0003371-mbtJ-NA	FE-SIDEROPHORES
925	PGPT0003375	PGPT0003375-mbtK-K21992	FE-SIDEROPHORES
926	PGPT0003380	PGPT0003380-mbtI|irp9|ybtS-K04781	FE-SIDEROPHORES
927	PGPT0003385	PGPT0003385-pmsA|hdc|basG-K01590	FE-SIDEROPHORES
928	PGPT0003390	PGPT0003390-pvdA-K10531	FE-SIDEROPHORES
929	PGPT0003395	PGPT0003395-pvdQ-K07116	FE-SIDEROPHORES
930	PGPT0003400	PGPT0003400-pvdE-K06160	FE-SIDEROPHORES
931	PGPT0003401	PGPT0003401-rhbA-NA	FE-SIDEROPHORES
932	PGPT0003402	PGPT0003402-rhbB-NA	FE-SIDEROPHORES
933	PGPT0003403	PGPT0003403-rhbC-NA	FE-SIDEROPHORES
934	PGPT0003404	PGPT0003404-rhbD-NA	FE-SIDEROPHORES
935	PGPT0003406	PGPT0003406-rhbE-NA	FE-SIDEROPHORES
936	PGPT0003407	PGPT0003407-rhbF-NA	FE-SIDEROPHORES
937	PGPT0003409	PGPT0003409-rhrA-NA	FE-SIDEROPHORES
938	PGPT0003408	PGPT0003408-rhtA-NA	FE-SIDEROPHORES
939	PGPT0003411	PGPT0003411-rhtX-NA	FE-SIDEROPHORES
940	PGPT0003405	PGPT0003405-iroD-K23723	FE-SIDEROPHORES
941	PGPT0003410	PGPT0003410-iroE-K23721	FE-SIDEROPHORES
942	PGPT0003415	PGPT0003415-fepA|pfeA|iroN|pirA-K19611	FE-SIDEROPHORES
943	PGPT0003420	PGPT0003420-sfaB|sfnaB-K23447	FE-SIDEROPHORES
944	PGPT0003425	PGPT0003425-sfaC|sfnaC-K21898	FE-SIDEROPHORES
945	PGPT0003430	PGPT0003430-sfaD|sfnaD-K23446	FE-SIDEROPHORES
946	PGPT0003435	PGPT0003435-sfaA|sfnaA-K23448	FE-SIDEROPHORES
947	PGPT0003440	PGPT0003440-sbnA-K21949	FE-SIDEROPHORES
948	PGPT0003445	PGPT0003445-sbnB-K21721	FE-SIDEROPHORES
949	PGPT0003450	PGPT0003450-sbnC|acsA_-K23375	FE-SIDEROPHORES
950	PGPT0003455	PGPT0003455-sbnE-K23372	FE-SIDEROPHORES
951	PGPT0003460	PGPT0003460-sbnF|acsC-K23374	FE-SIDEROPHORES
952	PGPT0003465	PGPT0003465-sbnG|acsB-K23376	FE-SIDEROPHORES
953	PGPT0003470	PGPT0003470-sbnH-K23373	FE-SIDEROPHORES
954	PGPT0003475	PGPT0003475-sbnI-K23371	FE-SIDEROPHORES
955	PGPT0003480	PGPT0003480-sbnD-K23361	FE-SIDEROPHORES
956	PGPT0003485	PGPT0003485-vibF-K12237	FE-SIDEROPHORES
957	PGPT0003490	PGPT0003490-vibH-K04778	FE-SIDEROPHORES
958	PGPT0003495	PGPT0003495-fyuA|psn-K15721	FE-SIDEROPHORES
959	PGPT0003500	PGPT0003500-ybtA-K05372	FE-SIDEROPHORES
960	PGPT0003505	PGPT0003505-irp1-K04786	FE-SIDEROPHORES
961	PGPT0003510	PGPT0003510-irp2-K04784	FE-SIDEROPHORES
962	PGPT0003515	PGPT0003515-irp3|ybtU-K04785	FE-SIDEROPHORES
963	PGPT0003520	PGPT0003520-irp4|ybtT-K05374	FE-SIDEROPHORES
964	PGPT0003525	PGPT0003525-irp5|ybtE-K04783	FE-SIDEROPHORES
965	PGPT0003530	PGPT0003530-irp8|ybtX-K05373	FE-SIDEROPHORES
966	PGPT0003535	PGPT0003535-mxcG-K15653	FE-SIDEROPHORES
967	PGPT0003540	PGPT0003540-mxcL-K15681	FE-SIDEROPHORES
968	PGPT0003545	PGPT0003545-asbA-K24108	FE-SIDEROPHORES
969	PGPT0003550	PGPT0003550-asbB-K24109	FE-SIDEROPHORES
970	PGPT0003555	PGPT0003555-asbC-K24110	FE-SIDEROPHORES
971	PGPT0003560	PGPT0003560-asbD-K24111	FE-SIDEROPHORES
972	PGPT0003565	PGPT0003565-asbE-K24112	FE-SIDEROPHORES
973	PGPT0003570	PGPT0003570-asbF-K15652	FE-SIDEROPHORES
974	PGPT0003575	PGPT0003575-quiC-K09483	FE-SIDEROPHORES
975	PGPT0003580	PGPT0003580-ymfE-K08221	FE-SIDEROPHORES
976	PGPT0027919	PGPT0027919-macA|pvdR-K13888	FE-SIDEROPHORES
977	PGPT0027920	PGPT0027920-macB|ybjZ|pvdT-K05685	FE-SIDEROPHORES
978	PGPT0003585	PGPT0003585-mdtA-K07799	FE-SIDEROPHORES
979	PGPT0003590	PGPT0003590-mdtB-K07788	FE-SIDEROPHORES
980	PGPT0003595	PGPT0003595-mdtC-K07789	FE-SIDEROPHORES
981	PGPT0003600	PGPT0003600-tolC-K12340	FE-SIDEROPHORES
982	PGPT0003605	PGPT0003605-iroC-K18895	FE-SIDEROPHORES
1082	PGPT0004060	PGPT0004060-cusA|silA-K07787	HEAVY METAL DETOXIFICATION
1083	PGPT0004065	PGPT0004065-cusB|silB-K07798	HEAVY METAL DETOXIFICATION
1084	PGPT0004070	PGPT0004070-cusC|silC-K07796	HEAVY METAL DETOXIFICATION
1085	PGPT0004071	PGPT0004071-cusD-NA	HEAVY METAL DETOXIFICATION
1086	PGPT0004075	PGPT0004075-cusF-K07810	HEAVY METAL DETOXIFICATION
1087	PGPT0004080	PGPT0004080-cutA-K03926	HEAVY METAL DETOXIFICATION
1088	PGPT0004085	PGPT0004085-cutC-K06201	HEAVY METAL DETOXIFICATION
1089	PGPT0004090	PGPT0004090-copA|ctpA-K17686	HEAVY METAL DETOXIFICATION
1090	PGPT0004095	PGPT0004095-ycnJ-K14166	HEAVY METAL DETOXIFICATION
1091	PGPT0004100	PGPT0004100-cusS|copS|silS-K02484	HEAVY METAL DETOXIFICATION
1092	PGPT0004105	PGPT0004105-cusR|copR|silR-K07665	HEAVY METAL DETOXIFICATION
1093	PGPT0004106	PGPT0004106-pcoA-NA	HEAVY METAL DETOXIFICATION
1094	PGPT0004110	PGPT0004110-pcoB|copB-K07233	HEAVY METAL DETOXIFICATION
1095	PGPT0004115	PGPT0004115-pcoC|copC-K07156	HEAVY METAL DETOXIFICATION
1096	PGPT0004120	PGPT0004120-pcoD|copD-K07245	HEAVY METAL DETOXIFICATION
1097	PGPT0004125	PGPT0004125-ATOX1|ATX1|copZ|golB-K07213	HEAVY METAL DETOXIFICATION
1098	PGPT0004130	PGPT0004130-cueO-K14588	HEAVY METAL DETOXIFICATION
1099	PGPT0004135	PGPT0004135-cueR-K19591	HEAVY METAL DETOXIFICATION
1100	PGPT0004136	PGPT0004136-comR|ycfQ-K22041	HEAVY METAL DETOXIFICATION
1101	PGPT0015005	PGPT0015005-comC|ycfR|bhsA-K12151	HEAVY METAL DETOXIFICATION
1102	PGPT0015006	PGPT0015006-copY-NA	HEAVY METAL DETOXIFICATION
1103	PGPT0004140	PGPT0004140-cutF|nlpE-K06079	HEAVY METAL DETOXIFICATION
1104	PGPT0004145	PGPT0004145-ctpV-K12956	HEAVY METAL DETOXIFICATION
1105	PGPT0004150	PGPT0004150-gesA|mexP-K19595	HEAVY METAL DETOXIFICATION
1106	PGPT0004155	PGPT0004155-gesB|mexQ-K19594	HEAVY METAL DETOXIFICATION
1107	PGPT0004160	PGPT0004160-mmcO-K22552	HEAVY METAL DETOXIFICATION
1108	PGPT0004165	PGPT0004165-cueR-K11923	HEAVY METAL DETOXIFICATION
1109	PGPT0028510	PGPT0028510-mhqA|mhqE|mhqO|yaiA-K15975	HEAVY METAL DETOXIFICATION
1110	PGPT0004170	PGPT0004170-ycnK-K21601	HEAVY METAL DETOXIFICATION
1111	PGPT0004171	PGPT0004171-copY-NA	HEAVY METAL DETOXIFICATION
1112	PGPT0004175	PGPT0004175-csoR|ricR-K21600	HEAVY METAL DETOXIFICATION
1113	PGPT0004146	PGPT0004146-delE-NA	HEAVY METAL DETOXIFICATION
1114	PGPT0004147	PGPT0004147-delF-NA	HEAVY METAL DETOXIFICATION
1115	PGPT0004148	PGPT0004148-delG-NA	HEAVY METAL DETOXIFICATION
1116	PGPT0004149	PGPT0004149-delH-NA	HEAVY METAL DETOXIFICATION
1117	PGPT0004151	PGPT0004151-delftibactin_hydrolase_domain_protein-NA	HEAVY METAL DETOXIFICATION
1118	PGPT0004152	PGPT0004152-delftibactin_hypothetical_protein-NA	HEAVY METAL DETOXIFICATION
1119	PGPT0004153	PGPT0004153-delftibactin_L_lysine_6_monooxygenase_NADPH-NA	HEAVY METAL DETOXIFICATION
1120	PGPT0004154	PGPT0004154-delftibactin_dioxygenase-NA	HEAVY METAL DETOXIFICATION
1121	PGPT0004156	PGPT0004156-delftibactin_phosphopantetheinyl_transferase-NA	HEAVY METAL DETOXIFICATION
1122	PGPT0004157	PGPT0004157-delftibactin_thioesterase-NA	HEAVY METAL DETOXIFICATION
1123	PGPT0004158	PGPT0004158-delftibactin_mbtH_like-NA	HEAVY METAL DETOXIFICATION
1124	PGPT0004159	PGPT0004159-delftibactin_fecR_like-NA	HEAVY METAL DETOXIFICATION
1125	PGPT0004161	PGPT0004161-delftibactin_RNA_polymerase_sigma_70_factor-NA	HEAVY METAL DETOXIFICATION
1126	PGPT0004162	PGPT0004162-delftibactin_regulatory_protein_P_II-NA	HEAVY METAL DETOXIFICATION
1127	PGPT0004163	PGPT0004163-delftibactin_tonB_dependent_receptor-NA	HEAVY METAL DETOXIFICATION
1128	PGPT0004164	PGPT0004164-delftibactin_outer_membrane_efflux_protein-NA	HEAVY METAL DETOXIFICATION
1129	PGPT0004166	PGPT0004166-delftibactin_efflux_transporter-NA	HEAVY METAL DETOXIFICATION
1130	PGPT0004167	PGPT0004167-delftibactin_efflux_pump-NA	HEAVY METAL DETOXIFICATION
1131	PGPT0004168	PGPT0004168-delftibactin_transporter-NA	HEAVY METAL DETOXIFICATION
1132	PGPT0004180	PGPT0004180-silP-K23254	HEAVY METAL DETOXIFICATION
1133	PGPT0004185	PGPT0004185-chrA-K07240	HEAVY METAL DETOXIFICATION
1134	PGPT0004186	PGPT0004186-chrB-NA	HEAVY METAL DETOXIFICATION
1135	PGPT0004190	PGPT0004190-chrC|sodB|sodA-K04564	HEAVY METAL DETOXIFICATION
1136	PGPT0004191	PGPT0004191-chrF-NA	HEAVY METAL DETOXIFICATION
1137	PGPT0004192	PGPT0004192-chrE-NA	HEAVY METAL DETOXIFICATION
1138	PGPT0004193	PGPT0004193-chrI-NA	HEAVY METAL DETOXIFICATION
1139	PGPT0004195	PGPT0004195-chrR-K19784	HEAVY METAL DETOXIFICATION
1140	PGPT0004196	PGPT0004196-chrS-NA	HEAVY METAL DETOXIFICATION
1141	PGPT0004197	PGPT0004197-mtrC-NA	HEAVY METAL DETOXIFICATION
1142	PGPT0004198	PGPT0004198-omcA-NA	HEAVY METAL DETOXIFICATION
1143	PGPT0004200	PGPT0004200-zntA|cadA-K01534	HEAVY METAL DETOXIFICATION
1144	PGPT0004205	PGPT0004205-zntB-K16074	HEAVY METAL DETOXIFICATION
1145	PGPT0004210	PGPT0004210-zntC-K14709	HEAVY METAL DETOXIFICATION
1146	PGPT0004215	PGPT0004215-zntR-K13638	HEAVY METAL DETOXIFICATION
1147	PGPT0004220	PGPT0004220-znuA-K09815	HEAVY METAL DETOXIFICATION
1148	PGPT0004225	PGPT0004225-znuB-K09816	HEAVY METAL DETOXIFICATION
1149	PGPT0004230	PGPT0004230-znuC-K09817	HEAVY METAL DETOXIFICATION
1150	PGPT0004235	PGPT0004235-psaA|scaA-K19971	HEAVY METAL DETOXIFICATION
1151	PGPT0004240	PGPT0004240-psaB|scaC-K10830	HEAVY METAL DETOXIFICATION
1152	PGPT0004245	PGPT0004245-psaC|scaB-K19972	HEAVY METAL DETOXIFICATION
1153	PGPT0004250	PGPT0004250-TC_ZIP|zupT|ZRT3|ZIP2-K07238	HEAVY METAL DETOXIFICATION
1154	PGPT0004255	PGPT0004255-czcD|zitB|yrdO-K16264	HEAVY METAL DETOXIFICATION
1155	PGPT0004260	PGPT0004260-zipB-K16267	HEAVY METAL DETOXIFICATION
1156	PGPT0004265	PGPT0004265-ABC_ZM_A-K02074	HEAVY METAL DETOXIFICATION
1157	PGPT0004270	PGPT0004270-ABC_ZM_P-K02075	HEAVY METAL DETOXIFICATION
1158	PGPT0004275	PGPT0004275-ABC_ZM_S-K02077	HEAVY METAL DETOXIFICATION
1159	PGPT0003831	PGPT0003831-fieF-K13283	HEAVY METAL DETOXIFICATION
1160	PGPT0004280	PGPT0004280-zraP-K07803	HEAVY METAL DETOXIFICATION
1161	PGPT0004285	PGPT0004285-smtA-K21904	HEAVY METAL DETOXIFICATION
1162	PGPT0004290	PGPT0004290-cadC|smtB-K21903	HEAVY METAL DETOXIFICATION
1163	PGPT0004295	PGPT0004295-zurR|zur-K02076	HEAVY METAL DETOXIFICATION
1164	PGPT0004300	PGPT0004300-mtB-K22298	HEAVY METAL DETOXIFICATION
1165	PGPT0004305	PGPT0004305-czrA|yozA-K22043	HEAVY METAL DETOXIFICATION
1166	PGPT0004310	PGPT0004310-zraS|hydH-K07709	HEAVY METAL DETOXIFICATION
1167	PGPT0004315	PGPT0004315-zraR|hydG-K07713	HEAVY METAL DETOXIFICATION
1168	PGPT0004320	PGPT0004320-sitA-K11604	HEAVY METAL DETOXIFICATION
1169	PGPT0004325	PGPT0004325-sitB-K11607	HEAVY METAL DETOXIFICATION
1170	PGPT0004330	PGPT0004330-sitC-K11605	HEAVY METAL DETOXIFICATION
1171	PGPT0004335	PGPT0004335-sitD-K11606	HEAVY METAL DETOXIFICATION
1172	PGPT0004340	PGPT0004340-mntA1-K11603	HEAVY METAL DETOXIFICATION
1173	PGPT0004345	PGPT0004345-mntB1-K11602	HEAVY METAL DETOXIFICATION
1174	PGPT0004350	PGPT0004350-mntC1-K11601	HEAVY METAL DETOXIFICATION
1175	PGPT0004355	PGPT0004355-mntA2-K19973	HEAVY METAL DETOXIFICATION
1176	PGPT0004360	PGPT0004360-mntB2-K19976	HEAVY METAL DETOXIFICATION
1177	PGPT0004365	PGPT0004365-mntC2-K19975	HEAVY METAL DETOXIFICATION
1178	PGPT0004370	PGPT0004370-mntH-K03322	HEAVY METAL DETOXIFICATION
1179	PGPT0004375	PGPT0004375-mntP-K23242	HEAVY METAL DETOXIFICATION
1180	PGPT0003866	PGPT0003866-yceF-NA	HEAVY METAL DETOXIFICATION
1181	PGPT0003867	PGPT0003867-ykoY-NA	HEAVY METAL DETOXIFICATION
1182	PGPT0004380	PGPT0004380-manS-K11520	HEAVY METAL DETOXIFICATION
1183	PGPT0004385	PGPT0004385-manR-K11521	HEAVY METAL DETOXIFICATION
1184	PGPT0004390	PGPT0004390-cmtR-K21885	HEAVY METAL DETOXIFICATION
1185	PGPT0004395	PGPT0004395-nikR-K07722	HEAVY METAL DETOXIFICATION
1186	PGPT0004400	PGPT0004400-nmtR-K21886	HEAVY METAL DETOXIFICATION
1187	PGPT0004405	PGPT0004405-nikA|cntA-K15584	HEAVY METAL DETOXIFICATION
1188	PGPT0004410	PGPT0004410-nikB|cntB-K15585	HEAVY METAL DETOXIFICATION
1189	PGPT0004415	PGPT0004415-nikC|cntC-K15586	HEAVY METAL DETOXIFICATION
1190	PGPT0004420	PGPT0004420-nikD|cntD-K15587	HEAVY METAL DETOXIFICATION
1191	PGPT0004425	PGPT0004425-nikE|cntF-K10824	HEAVY METAL DETOXIFICATION
1192	PGPT0004430	PGPT0004430-ddpA|ABC_PE_S-K02035	HEAVY METAL DETOXIFICATION
1193	PGPT0004435	PGPT0004435-ddpD-K02031	HEAVY METAL DETOXIFICATION
1194	PGPT0004440	PGPT0004440-ddpF-K02032	HEAVY METAL DETOXIFICATION
1195	PGPT0004445	PGPT0004445-ddpB|appB-K02033	HEAVY METAL DETOXIFICATION
1196	PGPT0004450	PGPT0004450-ddpC|appC-K02034	HEAVY METAL DETOXIFICATION
1197	PGPT0004455	PGPT0004455-cbiO-K02006	HEAVY METAL DETOXIFICATION
1198	PGPT0004460	PGPT0004460-cbiM-K02007	HEAVY METAL DETOXIFICATION
1199	PGPT0004465	PGPT0004465-cbiN-K02009	HEAVY METAL DETOXIFICATION
1200	PGPT0004470	PGPT0004470-cbiQ-K02008	HEAVY METAL DETOXIFICATION
1201	PGPT0004475	PGPT0004475-cbiK-K10094	HEAVY METAL DETOXIFICATION
1202	PGPT0004480	PGPT0004480-cbiL-K16915	HEAVY METAL DETOXIFICATION
1203	PGPT0004485	PGPT0004485-nrsA|czcA-K11326	HEAVY METAL DETOXIFICATION
1204	PGPT0004490	PGPT0004490-nrsC-K11331	HEAVY METAL DETOXIFICATION
1205	PGPT0004495	PGPT0004495-nrsD|nreB-K07785	HEAVY METAL DETOXIFICATION
1206	PGPT0004500	PGPT0004500-dppA-K12368	HEAVY METAL DETOXIFICATION
1207	PGPT0004505	PGPT0004505-dppB-K12369	HEAVY METAL DETOXIFICATION
1208	PGPT0004510	PGPT0004510-dppC-K12370	HEAVY METAL DETOXIFICATION
1209	PGPT0004515	PGPT0004515-dppD-K12371	HEAVY METAL DETOXIFICATION
1210	PGPT0004520	PGPT0004520-dppF-K12372	HEAVY METAL DETOXIFICATION
1211	PGPT0004525	PGPT0004525-dppE-K16199	HEAVY METAL DETOXIFICATION
1212	PGPT0004530	PGPT0004530-dppB1-K16200	HEAVY METAL DETOXIFICATION
1213	PGPT0004535	PGPT0004535-dppC1-K16201	HEAVY METAL DETOXIFICATION
1214	PGPT0004540	PGPT0004540-dppD1-K16202	HEAVY METAL DETOXIFICATION
1215	PGPT0004545	PGPT0004545-hoxN|nixA-K07241	HEAVY METAL DETOXIFICATION
1216	PGPT0004550	PGPT0004550-rcnA-K08970	HEAVY METAL DETOXIFICATION
1217	PGPT0004555	PGPT0004555-ctpD-K12951	HEAVY METAL DETOXIFICATION
1218	PGPT0004560	PGPT0004560-rcnB-K23243	HEAVY METAL DETOXIFICATION
1219	PGPT0004565	PGPT0004565-cnrR|cnrX-K24078	HEAVY METAL DETOXIFICATION
1220	PGPT0004570	PGPT0004570-cnrY-K24079	HEAVY METAL DETOXIFICATION
1221	PGPT0004575	PGPT0004575-rhnA_cobC-K22316	HEAVY METAL DETOXIFICATION
1222	PGPT0004580	PGPT0004580-cobQ|cbiP-K02232	HEAVY METAL DETOXIFICATION
1223	PGPT0004585	PGPT0004585-cobP|cobU-K02231	HEAVY METAL DETOXIFICATION
1224	PGPT0004590	PGPT0004590-cobS|cobV-K02233	HEAVY METAL DETOXIFICATION
1225	PGPT0004595	PGPT0004595-cobU|cobT-K00768	HEAVY METAL DETOXIFICATION
1226	PGPT0004600	PGPT0004600-MMAB|pduO|yvqK-K00798	HEAVY METAL DETOXIFICATION
1227	PGPT0004605	PGPT0004605-cbiA-K02224	HEAVY METAL DETOXIFICATION
1228	PGPT0004610	PGPT0004610-cbiC-K06042	HEAVY METAL DETOXIFICATION
1229	PGPT0004615	PGPT0004615-cbiD-K02188	HEAVY METAL DETOXIFICATION
1230	PGPT0004620	PGPT0004620-cbiE-K03399	HEAVY METAL DETOXIFICATION
1231	PGPT0004625	PGPT0004625-cbiF-K05936	HEAVY METAL DETOXIFICATION
1232	PGPT0004630	PGPT0004630-cbiG-K02189	HEAVY METAL DETOXIFICATION
1233	PGPT0004635	PGPT0004635-cbiH-K05934	HEAVY METAL DETOXIFICATION
1234	PGPT0004640	PGPT0004640-cbiJ-K05895	HEAVY METAL DETOXIFICATION
1235	PGPT0004645	PGPT0004645-cobA|btuR-K19221	HEAVY METAL DETOXIFICATION
1236	PGPT0004650	PGPT0004650-cobC|phpB-K02226	HEAVY METAL DETOXIFICATION
1237	PGPT0004655	PGPT0004655-cobC1|cobC-K02225	HEAVY METAL DETOXIFICATION
1238	PGPT0004660	PGPT0004660-cbiB|cobD-K02227	HEAVY METAL DETOXIFICATION
1239	PGPT0004665	PGPT0004665-apaG-K06195	HEAVY METAL DETOXIFICATION
1240	PGPT0004670	PGPT0004670-cbiK-K02190	HEAVY METAL DETOXIFICATION
1241	PGPT0004675	PGPT0004675-btuC-K06073	HEAVY METAL DETOXIFICATION
1242	PGPT0004680	PGPT0004680-btuD-K06074	HEAVY METAL DETOXIFICATION
1243	PGPT0004685	PGPT0004685-btuF-K06858	HEAVY METAL DETOXIFICATION
1244	PGPT0004690	PGPT0004690-cbiL-K03394	HEAVY METAL DETOXIFICATION
1245	PGPT0004695	PGPT0004695-corC-K06189	HEAVY METAL DETOXIFICATION
1246	PGPT0004700	PGPT0004700-arsA-K01551	HEAVY METAL DETOXIFICATION
1247	PGPT0004705	PGPT0004705-arsB|arsenite_transporter-K03325	HEAVY METAL DETOXIFICATION
1248	PGPT0004710	PGPT0004710-arsB|arsenical_pump_membrane_protein-K03893	HEAVY METAL DETOXIFICATION
1249	PGPT0004715	PGPT0004715-arsC-K03741	HEAVY METAL DETOXIFICATION
1250	PGPT0004720	PGPT0004720-arsC1-K00537	HEAVY METAL DETOXIFICATION
1251	PGPT0004725	PGPT0004725-arsC|arsenate_mycothiol_transferase-K18701	HEAVY METAL DETOXIFICATION
1252	PGPT0004730	PGPT0004730-arsH-K11811	HEAVY METAL DETOXIFICATION
1253	PGPT0004735	PGPT0004735-arsR-K03892	HEAVY METAL DETOXIFICATION
1254	PGPT0004740	PGPT0004740-aoxA|aioB-K08355	HEAVY METAL DETOXIFICATION
1255	PGPT0004745	PGPT0004745-aoxB|aioA-K08356	HEAVY METAL DETOXIFICATION
1256	PGPT0004750	PGPT0004750-aoxS-K20974	HEAVY METAL DETOXIFICATION
